id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_clean,est_bookings_mo,occupancy_rate,projected_revenue
948462411712065503,"Luxury Escape | Spacious & Safe, 7min to Downtown!",88959664,Julian,,District 2,36.1880147,-86.8038799,Entire home/apt,183.0,2,71,2025-09-07,2.75,53,346,28,2021053667,183.0,5.5,0.55,3019.5000000000005
948853023712269015,Spacious Downtown Area Nashville Home,529351437,Charles,,District 19,36.1702542,-86.7923714,Entire home/apt,144.0,3,109,2025-09-15,4.42,2,98,55,,144.0,8.84,0.7,3024.0
948885374042873169,Nashville’s Ultimate Luxury Stay~Sleeps 11~Rooftop,2449215,Jasmine,,District 19,36.17944,-86.79438,Entire home/apt,472.0,2,32,2025-09-01,1.26,2,14,9,,472.0,2.52,0.252,3568.32
949125150182888243,Lower Level Apartment in East,84277477,Cameron,,District 7,36.20725,-86.70387,Entire home/apt,58.0,2,109,2025-09-23,5.9,1,47,65,,58.0,11.8,0.7,1218.0
949372402363106449,Comfy Loft | Airport Access | Pet-Friendly | NASH,484163143,James,,District 16,36.1261275,-86.726116,Entire home/apt,95.0,1,128,2025-09-16,4.93,21,149,62,,95.0,9.86,0.7,1994.9999999999998
949608808124466396,Gulch home walk to Broadway & Gulch!,466955436,Jeffrey,,District 17,36.1459789,-86.7822252,Entire home/apt,172.0,2,27,2025-09-01,1.04,2,228,13,,172.0,2.08,0.20800000000000002,1073.2800000000002
949845037075611082,Dreamin' in East Nash! Parking! 10 min ->Downtown!,484414789,Letty James,,District 5,36.19111,-86.77134,Entire home/apt,92.0,1,184,2025-09-05,7.1,6,277,75,,92.0,14.2,0.7,1931.9999999999998
949941771957837293,"Greenville, 1Bdr Apt downtown",529664591,Taylor,,District 19,36.1548886,-86.77541389999999,Entire home/apt,179.0,1,117,2025-09-14,4.53,2,87,48,,179.0,9.06,0.7,3758.9999999999995
950682912004007203,Luxurious large Downtown Top Floor 2bd2bth #621,24241984,Kurt,,District 19,36.15747672051125,-86.76584606213,Entire home/apt,318.0,2,26,2025-07-23,1.04,14,308,8,,318.0,2.08,0.20800000000000002,1984.3200000000002
950746107760666211,12 South Charmer 3 bedroom with Rooftop Patio,45101594,Scarlett,,District 17,36.1458,-86.78009139999999,Entire home/apt,145.0,30,5,2025-02-21,0.29,51,346,3,,145.0,0.58,0.05799999999999999,252.29999999999995
950872160419808480,Songwriter Room,529928027,Richard,,District 27,36.0648,-86.72064,Entire home/apt,124.0,1,212,2025-09-19,8.54,1,163,96,,124.0,17.08,0.7,2604.0
951733521889740734,The Nashville • Vibe 8720,61391963,Darren,,District 4,36.0417294,-86.7662258,Entire home/apt,149.0,30,7,2025-08-08,0.27,3,176,1,,149.0,0.54,0.054000000000000006,241.38000000000002
952347218673181915,10Min to Broadway+Midtown+Gulch|Modern Cowboy Vibe,115570878,Ashley,,District 21,36.1568713,-86.8356428,Entire home/apt,218.0,1,62,2025-09-02,2.4,3,239,24,,218.0,4.8,0.4799999999999999,3139.1999999999994
952843594018257067,Skyline Glory - Pool|Walk to Broadway|Gym|Luxuary,478827477,Mark,,District 19,36.15119,-86.77714,Entire home/apt,271.0,1,45,2025-08-29,1.8,24,331,23,,271.0,3.6,0.36000000000000004,2926.8
952849597315548234,On the River|Short walk to Broadway & Bridgestone,478827477,Mark,,District 19,36.17332,-86.78013,Entire home/apt,279.0,1,25,2025-09-01,1.03,24,306,7,,279.0,2.06,0.206,1724.2199999999998
953073936671791004,"Cozy Cul De Sac, Great Location",314041645,Cole,,District 9,36.27527,-86.70022,Entire home/apt,213.0,30,1,2024-01-01,0.05,1,357,0,,213.0,0.1,0.010000000000000002,63.90000000000001
953338152475905939,Whiskey Bent & Broadway Bound | Broadway! POOL!,520042087,Josh,,District 19,36.1548886,-86.77541389999999,Entire home/apt,292.0,1,111,2025-08-31,4.38,3,236,45,2018074795,292.0,8.76,0.7,6132.0
